rbd|codEdu|nombre|matemática1|matemática2|lectura|ciencias|historia|nem|ranking|promedio|dep|nse|posPromedio|posMatemática1|posMatemática2|posLectura|posCiencias|posHistoria|posNem|posRanking|región|comuna
52|510|LICEO BICENTENARIO DOMINGO SANTA MARÍA|559|367.5|516.2|416.2|404.8|697.3|740.1|571.5481203007519|P. C/Subv|Medio Bajo|2269|1828|2182|2963|3198|3604|2058|1659|AP|Arica
52|810|LICEO BICENTENARIO DOMINGO SANTA MARÍA|510.6|356.6|497.6|393.8|425.6|633.5|661.5|539.3625730994152|P. C/Subv|Medio Bajo|3358|3247|2793|3410|3977|3016|3292|3220|AP|Arica
530|310|COLEGIO GABRIEL GONZÁLEZ VIDELA|508.5|353.5|507.7|426.5|415.7|616.3|629.1|518.2214285714286|Público|Medio Bajo|3853|3308|2978|3175|2715|3305|3562|3676|CO|La Serena
530|610|COLEGIO GABRIEL GONZÁLEZ VIDELA|497.5|0|492.3|401.3|422.8|649.9|678.5|543.7733333333333|Público|Medio Bajo|3224|3590|4106|3521|3775|3096|3025|2932|CO|La Serena
5315|310|COLEGIO PARTICULAR WOLFGANG AMADEUS MOZART|556.2|377.4|568.6|455.5|457.5|663|673|563.5639939485627|P. C/Subv|Medio Bajo|2539|1907|1759|1763|1651|2022|2774|3035|AR|Collipulli
531|310|COLEGIO PEDRO AGUIRRE CERDA|571.2|357.1|584.3|493.1|484.1|689.8|736.1|601.65|Público|Medio Bajo|1373|1537|2763|1440|788|1378|2206|1731|CO|La Serena
5323|310|LICEO BICENTENARIO POLIVALENTE LONQUIMAY|511.6|353.2|519.1|413|441.2|753.8|756.7|571.5967741935484|Público|Bajo|2264|3216|2998|2899|3332|2543|993|1349|AR|Lonquimay
5323|410|LICEO BICENTENARIO POLIVALENTE LONQUIMAY|479.7|343.1|478.8|379.9|372|693.3|734.7|534.1861313868613|Público|Bajo|3500|3930|3452|3743|4128|4105|2138|1752|AR|Lonquimay
5323|610|LICEO BICENTENARIO POLIVALENTE LONQUIMAY|487.9|355.5|479.7|396.3|425|656.4|686.3|549.8090909090909|Público|Bajo|3034|3798|2855|3725|3929|3034|2911|2789|AR|Lonquimay
532|363|CENTRO DE EDUCACIÓN INTEGRAL DE ADULTOS ESTER VILLARREAL CASTILLO|501.7|355.4|496.9|421.9|422.1|684.5|702.6|573.946783625731|Público|Medio|2156|3492|2867|3432|2930|3124|2313|2439|CO|La Serena
5343|510|LICEO POLITÉCNICO C-12 CURACAUTÍN|496.1|346.1|490.1|396.5|409.5|584.1|604.9|492.72804878048777|Público|Bajo|4120|3618|3330|3555|3924|3464|3908|3910|AR|Curacautín
5343|610|LICEO POLITÉCNICO C-12 CURACAUTÍN|478|346.5|468.5|389|402.8|570.4|581.6|488.05689655172415|Público|Bajo|4138|3952|3299|3875|4046|3650|3999|4045|AR|Curacautín
5344|310|LICEO LAS ARAUCARIAS|541.9|381.7|576|465.5|434.4|768.7|770|586.262412342216|Público|Medio Bajo|1813|2288|1577|1596|1341|2736|798|1109|AR|Curacautín
5344|610|LICEO LAS ARAUCARIAS|470.4|367.4|472.9|411.8|400.5|698.9|792.4|548.2558558558558|Público|Medio Bajo|3078|4035|2186|3825|3389|3726|2025|762|AR|Curacautín
535|310|COLEGIO JOSÉ MIGUEL CARRERA|550.7|334.3|540.9|446.9|436.9|647.6|676.6|555.7075829383887|Público|Medio|2810|2039|3722|2381|1942|2672|3061|2967|CO|La Serena
5374|310|LICEO ALONSO DE ERCILLA Y ZÚÑIGA|479.3|290|518.1|410.5|446.5|542.2|554.9|499.95000000000005|Público|Bajo|4072|3934|4068|2918|3442|2391|4137|4142|AR|Ercilla
5393|410|LICEO BICENTENARIO POLITÉCNICO MANUEL MONTT|517.8|353.3|516.5|431.7|396.1|669.4|683.2|548.2462025316456|Público|Bajo|3080|3044|2989|2958|2489|3811|2640|2854|AR|Victoria
5393|510|LICEO BICENTENARIO POLITÉCNICO MANUEL MONTT|515.8|326.3|495.2|375.8|409.8|629.5|640|528.4126888217522|Público|Bajo|3647|3112|3886|3459|4148|3458|3354|3532|AR|Victoria
5393|610|LICEO BICENTENARIO POLITÉCNICO MANUEL MONTT|489.6|378|491.4|401.5|397.6|699.4|714.9|566.6732441471571|Público|Bajo|2433|3758|1730|3534|3772|3776|2011|2168|AR|Victoria
5394|310|LICEO JORGE ALESSANDRI RODRÍGUEZ|558.6|365.5|564.8|452|456.7|708.7|719.9|581.8649557522123|Público|Medio Bajo|1944|1840|2285|1847|1766|2046|1796|2063|AR|Victoria
5434|310|COLEGIO INSTITUTO VICTORIA|571.5|374.2|593.4|457.3|488.6|785.2|791.7|627.4474114441417|P. C/Subv|Medio|848|1528|1880|1250|1586|1271|576|776|AR|Victoria
5435|310|COLEGIO SANTA CRUZ DE VICTORIA|600.3|398|612.5|485.7|477|773.3|784.6|618.4486725663717|P. C/Subv|Medio Alto|1002|1044|1085|928|919|1522|734|886|AR|Victoria
5439|310|COMPLEJO EDUCACIONAL LUIS DURÁN DURÁN|520.2|384.8|515.9|435.5|453.8|777.6|800.6|599.2510638297873|Público|Bajo|1434|2963|1466|2973|2306|2140|664|654|AR|Traiguén
5439|410|COMPLEJO EDUCACIONAL LUIS DURÁN DURÁN|532.2|400.5|519.7|400.4|421.6|800.2|821.1|600.2185483870968|Público|Bajo|1412|2582|1030|2888|3802|3130|430|421|AR|Traiguén
5439|510|COMPLEJO EDUCACIONAL LUIS DURÁN DURÁN|499.4|387.5|463.8|419.3|442.9|804.1|823.4|588.7770833333333|Público|Bajo|1739|3541|1384|3928|3051|2497|407|408|AR|Traiguén
5439|610|COMPLEJO EDUCACIONAL LUIS DURÁN DURÁN|443.4|0|433.8|398.7|405|774.3|789.4|563.4819444444444|Público|Bajo|2543|4186|4106|4120|3860|3598|716|807|AR|Traiguén
5440|310|LICEO LUCILA GODOY ALCAYAGA|541.6|357.8|548.3|458.5|439.4|753.3|786.7|585.301044386423|Público|Bajo|1845|2293|2725|2217|1536|2602|999|838|AR|Traiguén
5444|363|ESCUELA PROFESOR JUAN DE LA CRUZ MUÑOZ M.|464|338|421.4|383.5|459|736.9|865.9|562.1128205128205|Público|Medio Bajo|2595|4083|3617|4154|4099|1993|1274|132|AR|Traiguén
5465|310|COLEGIO BICENTENARIO LOUIS PASTEUR|651.5|412.7|622.9|479.3|506|718.1|737|610.7973821989528|P. C/Subv|Medio|1161|529|801|771|1022|932|1595|1719|AR|Traiguén
5467|710|LICEO AGRÍCOLA Y FORESTAL SUIZO LA PROVI|476.8|348.5|427.4|402.2|422.3|570.7|611.4|496.0696428571428|P. C/Subv|Bajo|4102|3966|3191|4136|3744|3120|3997|3858|AR|Traiguén
5565|410|INSTITUTO SUPERIOR DE COMERCIO|514.1|372.5|495.8|411.6|423.4|741|789.8|565.8037037037037|Público|Medio Bajo|2464|3151|1935|3449|3405|3074|1205|800|AR|Temuco
5566|510|LICEO INDUSTRIAL B-27 TEMUCO|516.7|352.5|523|422|414.2|604.5|624.4|524.8845386533666|Público|Bajo|3719|3077|3028|2822|2926|3342|3726|3727|AR|Temuco
5567|510|LICEO BICENTENARIO TECNOLÓGICO DE LA ARAUCANÍA DE TEMUCO|558.4|359.3|523.2|449|393.5|665.6|722|591.4154639175258|Público|Bajo|1669|1845|2645|2816|1857|3878|2722|2007|AR|Temuco
5568|610|INSTITUTO SUPERIOR DE ESPECIALIDADES TÉCNICAS DE TEMUCO|504|351.1|507.1|407.7|416.4|695.3|709.4|573.1428374655648|Público|Bajo|2192|3430|3090|3187|3550|3287|2102|2292|AR|Temuco
5570|310|LICEO PABLO NERUDA|589.5|393.6|600.7|483|488.2|672.1|687|587.7243134087237|Público|Medio Bajo|1772|1203|1211|1132|963|1279|2592|2773|AR|Temuco
5574|410|COMPLEJO EDUCACIONAL PADRE LAS CASAS|535.9|331.4|579.1|448.2|441|680.4|716.2|566.3606299212597|P. C/Subv|Bajo|2443|2468|3780|1539|1884|2550|2415|2140|AR|Padre Las Casas
5574|610|COMPLEJO EDUCACIONAL PADRE LAS CASAS|430.1|338.5|434.1|366.7|360.9|567.2|575|449.44000000000005|P. C/Subv|Bajo|4216|4213|3599|4118|4173|4160|4019|4081|AR|Padre Las Casas
5574|710|COMPLEJO EDUCACIONAL PADRE LAS CASAS|527.2|344.8|575.4|414.8|444.3|578.2|586.8|514.6759999999999|P. C/Subv|Bajo|3904|2738|3397|1610|3255|2448|3948|4020|AR|Padre Las Casas
5590|310|COMPLEJO EDUCACIONAL UN AMANECER EN LA ARAUCANÍA|546.9|367.7|536.3|429.4|433.4|684.3|715.8|554.9456140350877|Público|Medio Bajo|2830|2131|2169|2509|2594|2769|2319|2145|AR|Temuco
5597|310|COLEGIO ALONSO DE ERCILLA Y ZÚÑIGA|514.8|387.7|540.4|458.6|439.6|592.6|660.7|539.2343137254902|Público|Medio Bajo|3362|3137|1379|2392|1533|2598|3843|3232|AR|Temuco
5613|310|COMPLEJO EDUCACIONAL LA GRANJA|535.1|356.6|554.2|428.6|438.5|675.5|692.2|550.928476821192|Público|Bajo|3001|2491|2793|2082|2634|2627|2512|2663|AR|Vilcún
5613|510|COMPLEJO EDUCACIONAL LA GRANJA|489|349.7|512.4|431.4|396.6|683.3|750.3|546.2661538461538|Público|Bajo|3142|3775|3147|3064|2507|3802|2343|1466|AR|Vilcún
5613|710|COMPLEJO EDUCACIONAL LA GRANJA|475.6|365.8|477|397.5|442.3|696.6|778.1|544.5094339622641|Público|Bajo|3198|3980|2264|3773|3893|2507|2073|972|AR|Vilcún
5652|310|COLEGIO PROVIDENCIA DE TEMUCO|567.5|376.2|607.8|481.9|476.9|715.3|721.8|597.9765273311897|P. C/Subv|Medio Bajo|1466|1634|1803|1002|984|1525|1661|2013|AR|Temuco
5653|610|LICEO CARLOS CONDELL DE LA HAZA|484.9|370.8|477.2|417.3|378.9|618|640.5|515.6135922330096|P. C/Subv|Bajo|3892|3854|2019|3767|3157|4048|3539|3525|AR|Temuco
5654|310|INSTITUTO CLARET|563.9|373.4|582.3|450.5|478.3|726.2|732.4|589.446879334258|P. C/Subv|Medio|1720|1716|1910|1475|1809|1494|1456|1788|AR|Temuco
5655|410|LICEO COMERCIAL TEMUCO BICENTENARIO DE EXCELENCIA|566.9|364.1|579.2|437.8|466.9|628.9|651.7|552.9472636815921|P. C/Subv|Medio Bajo|2915|1646|2363|1535|2230|1761|3369|3370|AR|Temuco
5656|410|LICEO POLITÉCNICO PUEBLO NUEVO|546|319.2|546.6|420.2|445.7|674.7|728.1|566.6289377289378|P. C/Subv|Medio Bajo|2436|2158|3948|2252|3016|2413|2533|1878|AR|Temuco
5656|510|LICEO POLITÉCNICO PUEBLO NUEVO|527.7|351.6|521.1|419.8|427.7|596.7|629|532.9518167456556|P. C/Subv|Medio Bajo|3536|2718|3069|2855|3033|2938|3806|3677|AR|Temuco
5658|310|COMPLEJO EDUCACIONAL JAVIERA CARRERA|543.1|350.5|568.2|430.7|463.3|652.4|661|544.4515267175573|P. C/Subv|Medio Bajo|3199|2254|3113|1771|2537|1871|2977|3227|AR|Temuco
5659|310|ESCUELA Y LICEO MONTESSORI|702.1|468.4|673.7|555.2|558.7|796.2|800.7|685.0970074812968|P. C/Subv|Medio Alto|310|317|356|352|326|440|467|651|AR|Temuco
565|310|COLEGIO ADVENTISTA LA SERENA|567.8|376.4|604.6|479.7|483.6|733.4|741.2|603.9275058275058|P. C/Subv|Medio|1309|1625|1799|1069|1011|1388|1326|1643|CO|La Serena
5662|310|LICEO ESPAÑA DE TEMUCO|561.7|350.4|582.3|457.1|482|704.2|722|585.5880258899676|P. C/Subv|Medio Bajo|1837|1771|3116|1475|1596|1418|1896|2007|AR|Temuco
5663|410|LICEO BICENTENARIO DE EXCELENCIA PADRE ÓSCAR MOSER|564.5|353.1|553.8|420.8|411.3|587.1|612.6|522.2950704225352|P. C/Subv|Bajo|3764|1696|3002|2092|2980|3422|3891|3848|AR|Padre Las Casas
5663|510|LICEO BICENTENARIO DE EXCELENCIA PADRE ÓSCAR MOSER|555.4|348.5|529.8|429|449.4|553.7|567.9|505.26330097087373|P. C/Subv|Bajo|4030|1930|3191|2661|2609|2276|4093|4113|AR|Padre Las Casas
5663|610|LICEO BICENTENARIO DE EXCELENCIA PADRE ÓSCAR MOSER|524.6|353.9|550.5|423.7|446.5|620.6|649.9|536.2202597402597|P. C/Subv|Bajo|3448|2818|2947|2169|2854|2391|3504|3388|AR|Padre Las Casas
5669|310|COLEGIO MADRE ADMIRABLE DE SCHOENSTATT|559.4|363.1|586.9|455.6|469.4|635.2|645.9|557.8710227272727|P. C/Subv|Medio|2751|1824|2416|1377|1646|1696|3262|3448|AR|Temuco
5670|310|COLEGIO SAN FRANCISCO DEL CONCEPCIÓN|590.7|395.5|584.7|487.1|478.2|663.4|673.9|584.9301204819277|P. C/Subv|Medio Alto|1852|1190|1151|1430|894|1499|2766|3020|AR|Temuco
567|310|COLEGIO SAN FRANCISCO COLL|611|396.8|590.9|461.1|487.5|700.4|721.2|593.552422907489|P. C/Subv|Medio|1604|888|1113|1289|1463|1298|1982|2029|CO|La Serena
568|310|COLEGIO SAN ANTONIO|620.8|394.5|618.9|494|504.5|764.4|775.9|626.2799145299145|P. C/Subv|Medio|861|765|1189|835|779|954|851|1012|CO|La Serena
56|310|COLEGIO SAN MARCOS DE ARICA|653.7|449.3|633.3|507.3|493.9|747.9|751.9|628.8797590361445|P. C/Subv|Medio Alto|819|518|462|643|632|1152|1090|1435|AP|Arica
5703|410|LICEO BICENTENARIO DE EXCELENCIA TÉCNICO PROFESIONAL CENTENARIO|578.3|358.7|512.2|424.6|427|718.9|769.8|561.9859154929577|P. C/Subv|Bajo|2600|1403|2681|3069|2806|2968|1582|1116|AR|Temuco
570|310|COLEGIO ELENA BETTINELLI|614.4|374.1|620.4|489.2|486.1|797.7|825.1|631.9897119341565|P. C/Subv|Medio|776|847|1885|812|852|1330|457|396|CO|La Serena
5713|310|COLEGIO PARTICULAR ALICULTURA BRITÁNICA|535.9|376.3|548.8|438.5|463.4|627.5|663.4|553.0932624113475|P. C/Subv|Medio Bajo|2908|2468|1801|2206|2205|1867|3399|3187|AR|Temuco
5720|310|COLEGIO ÑIÑOL CHE KIMÜN|453.6|335|467.3|416.4|443|719.1|737.9|576.0694915254237|P. C/Subv|Bajo|2099|4150|3701|3889|3188|2492|1577|1708|AR|Padre Las Casas
573|310|ESCUELA PARTICULAR TERESA VIDELA DE GONZÁLEZ|598.7|383.4|620.2|480.9|497.1|718|730.2|609.2345238095238|P. C/Subv|Medio Alto|1186|1069|1515|815|993|1089|1601|1835|CO|La Serena
574|510|ESCUELA INDUSTRIAL SALESIANA SAN RAMÓN|563.9|363.2|529.8|442.9|444.3|611.9|629.6|546.4185358255452|P. C/Subv|Medio Bajo|3137|1716|2412|2661|2075|2448|3629|3672|CO|La Serena
575|410|COLEGIO PROVIDENCIA|533.6|361.4|551.6|420.8|456.3|732.5|743.3|584.1201421800947|P. C/Subv|Medio Bajo|1872|2538|2498|2136|2980|2055|1337|1606|CO|La Serena
575|610|COLEGIO PROVIDENCIA|521|372|501.6|419.4|404.7|629.3|634.1|537.6458167330677|P. C/Subv|Medio Bajo|3417|2937|1959|3309|3045|3612|3356|3611|CO|La Serena
578|410|LICEO BICENTENARIO DE EXCELENCIA IGNACIO CARRERA PINTO|525.3|341.4|548.2|430|419.6|666.6|736.9|555.027380952381|Público|Medio Bajo|2825|2793|3503|2221|2570|3200|2704|1720|CO|La Serena
578|510|LICEO BICENTENARIO DE EXCELENCIA IGNACIO CARRERA PINTO|546.1|385.3|488.4|410|425.3|590|621.3|532.8142857142857|Público|Medio Bajo|3538|2156|1446|3586|3463|3025|3868|3750|CO|La Serena
579|310|COLEGIO SEMINARIO CONCILIAR|632.6|433|634.5|517.4|519.9|747.4|752.9|632.4749258160238|P. C/Subv|Medio|769|664|581|632|541|757|1098|1420|CO|La Serena
5808|310|COLEGIO DE LA SALLE|706.8|447.5|697.2|568|596.5|860.4|872.7|695.6583333333333|P. S/Subv|Alto|275|305|469|244|280|279|93|105|AR|Temuco
580|310|COLEGIO GERÓNIMO RENDIC|701|455.2|670.7|542.5|577.1|773.5|777.6|669.4977099236642|P. S/Subv|Alto|405|322|418|369|378|357|731|983|CO|La Serena
5810|310|COLEGIO BAUTISTA|768.7|561.8|728.9|634.6|593.9|828.8|835.2|734.2070422535211|P. S/Subv|Alto|149|174|118|136|125|289|231|304|AR|Temuco
5812|310|COLEGIO ALEMÁN|866|579.5|766.4|690.9|692.7|812.2|828.7|763.6683116883116|P. S/Subv|Alto|82|37|91|39|49|57|342|356|AR|Temuco
5814|310|COLEGIO SANTA CRUZ|597.9|386|607.1|481.2|499.9|790.8|795.3|620.0910499139414|P. C/Subv|Medio Alto|971|1083|1428|1018|988|1041|520|716|AR|Temuco
5816|310|COLEGIO METODISTA|595.1|397.6|594.6|469|466.8|768.1|770.5|605.6131455399061|P. C/Subv|Medio Alto|1273|1129|1096|1233|1256|1767|810|1101|AR|Temuco
581|310|ESCUELA EXPERIMENTAL DE MÚSICA JORGE PEÑA HEN|619|395.2|599.8|484.1|478.7|788.6|806.9|634.696837944664|P. C/Subv|Medio Alto|731|781|1159|1147|946|1486|545|571|CO|La Serena
5823|310|LICEO JORGE TEILLIER SANDOVAL|549.3|365.7|551.5|448.2|445.6|774.2|777.4|586.0188922610015|Público|Medio Bajo|1821|2081|2273|2139|1884|2414|717|988|AR|Lautaro
582|310|COLEGIO ANDRÉS BELLO|681.4|444.5|671.1|530.7|592.3|677.3|684.8|634.5887719298245|P. S/Subv|Medio Alto|732|399|485|365|446|299|2482|2823|CO|La Serena
583|310|COLEGIO SAGRADO CORAZONES|651.2|435.5|653.5|508.7|512.8|797.2|811.7|659.320623501199|P. C/Subv|Medio Alto|482|533|555|465|621|846|462|519|CO|La Serena
585|310|THE INTERNATIONAL SCHOOL|820|533.3|746.5|645.6|626.9|821|831.4|731.6126506024096|P. S/Subv|Alto|161|88|171|86|109|186|276|331|CO|La Serena
5879|310|LICEO ISABEL POBLETE VALENZUELA|565.7|380.7|576.4|458.6|436.3|768.4|788.8|589.3575916230367|Público|Bajo|1722|1673|1626|1583|1533|2689|804|817|AR|Perquenco
5879|363|LICEO ISABEL POBLETE VALENZUELA|440.3|355.5|502.2|413.8|527|659|693.2|571.4533333333334|Público|Bajo|2277|4200|2855|3297|3296|694|2863|2642|AR|Perquenco
5879|510|LICEO ISABEL POBLETE VALENZUELA|521|353.5|467.4|428|358.3|576.3|581.3|500.23333333333335|Público|Bajo|4070|2937|2978|3886|2656|4172|3963|4047|AR|Perquenco
5879|610|LICEO ISABEL POBLETE VALENZUELA|510.4|337.3|519.9|405.4|415.3|650.6|673|517.2520325203252|Público|Bajo|3868|3253|3642|2880|3661|3317|3014|3035|AR|Perquenco
587|310|COLEGIO SERENA|819.8|563.8|743.6|657.2|698.4|841.6|867.2|762.2340136054422|P. S/Subv|Alto|86|90|114|93|92|44|174|126|CO|La Serena
5897|310|COLEGIO AMÉRICA|586.3|404.6|592.5|489.1|504.6|616.6|627.1|568.1927710843373|Público|Bajo|2393|1262|939|1262|855|953|3556|3693|AR|Vilcún
589|310|COLEGIO SANTO DOMINGO|591.3|358.5|581.3|450.3|434|745.9|755.7|591.3481751824818|P. C/Subv|Medio Alto|1671|1182|2696|1492|1815|2749|1120|1373|CO|La Serena
590|310|COLEGIO PARTICULAR SAN JOSÉ|690.4|442.5|595.6|480.8|514.8|678.7|701.3|606.8884931506849|P. S/Subv|Medio Alto|1241|365|502|1220|994|818|2450|2456|CO|La Serena
591|310|COLEGIO INGLÉS CATÓLICO|799.6|544.5|750.2|664.8|673|885.4|890.6|766.9707641196013|P. S/Subv|Alto|72|121|149|74|80|95|23|44|CO|La Serena
5921|310|LICEO BICENTENARIO PADRE NICOLÁS|568.5|355.2|569.5|442.1|395.6|704.2|731.5|587.4660130718954|P. C/Subv|Bajo|1777|1611|2876|1742|2097|3828|1896|1808|AR|Vilcún
5921|410|LICEO BICENTENARIO PADRE NICOLÁS|523.7|338.7|520.9|423|452.7|708.8|755.9|554.6096045197739|P. C/Subv|Bajo|2841|2848|3597|2859|2877|2169|1792|1368|AR|Vilcún
5921|510|LICEO BICENTENARIO PADRE NICOLÁS|579.2|396|517.4|463|453.7|684.4|715.5|592.8617647058824|P. C/Subv|Bajo|1625|1387|1137|2932|1408|2143|2316|2154|AR|Vilcún
5921|610|LICEO BICENTENARIO PADRE NICOLÁS|522.7|304.3|464.7|423.2|350|631.2|655.2|560.5194444444445|P. C/Subv|Bajo|2660|2890|4032|3917|2867|4186|3330|3316|AR|Vilcún
5957|310|LICEO MUNICIPAL ATENEA|572.5|383.8|573.4|465.6|447.5|709.7|717.2|575.6601532567049|Público|Medio Bajo|2109|1510|1499|1651|1338|2348|1774|2120|AR|Cunco
5959|510|LICEO ARTURO VALENZUELA|547.7|345.6|515.7|409.7|401.6|632.8|662.3|533.0967213114753|Público|Bajo|3532|2116|3360|2979|3478|3694|3305|3213|AR|Cunco
5959|710|LICEO ARTURO VALENZUELA|486.6|0|473.8|402.2|398|648.5|685.5|529.3225806451613|Público|Bajo|3628|3821|4106|3816|3744|3770|3042|2813|AR|Cunco
597|310|COLEGIO PEDRO PABLO MUÑOZ|570.4|354|580.8|461.5|433.8|678|748.2|601.275|Público|Bajo|1386|1562|2940|1501|1453|2753|2468|1505|CO|La Higuera
5992|310|COMPLEJO EDUCACIONAL JUAN BOSCO|511.3|441.5|566.6|443.5|404.7|687.8|704.4|571.564864864865|P. C/Subv|Bajo|2266|3225|510|1804|2053|3612|2243|2395|AR|Cunco
5992|410|COMPLEJO EDUCACIONAL JUAN BOSCO|481.7|355.5|524.6|423.9|428.9|670.5|713.1|550.7878787878788|P. C/Subv|Bajo|3005|3900|2855|2780|2844|2902|2624|2204|AR|Cunco
59|310|COLEGIO SAN JORGE|682.2|461.6|651.5|546.1|622.5|872.8|875.1|700.951|P. S/Subv|Alto|255|395|392|484|361|206|52|91|AP|Arica
5|310|JOVINA NARANJO FERNÁNDEZ|575.9|406.2|560.4|468.3|468.5|742.1|749.8|598.5645276292335|Público|Medio|1456|1443|900|1939|1273|1726|1186|1476|AP|Arica
5|363|JOVINA NARANJO FERNÁNDEZ|510.2|387|502.7|393|449.1|636|661.2|555.3181818181819|Público|Medio|2821|3262|1399|3288|3989|2289|3250|3224|AP|Arica
6007|310|LICEO LOS ANDES|513.7|360.6|512.4|443.7|412.5|640.9|659|522.7081447963801|Público|Bajo|3759|3163|2547|3064|2047|3384|3179|3256|AR|Melipeuco
6027|310|COMPLEJO EDUCACIONAL MONSEÑOR FRANCISCO VALDÉS SUBERCASEAUX|492.1|350.6|509.3|394|472.2|691.3|726.3|538.6428571428571|Público|Bajo|3382|3704|3109|3140|3972|1638|2181|1918|AR|Curarrehue
6027|410|COMPLEJO EDUCACIONAL MONSEÑOR FRANCISCO VALDÉS SUBERCASEAUX|442.3|371.5|453|386|396|573.6|600.8|493.2638297872341|Público|Bajo|4118|4190|1991|4008|4081|3812|3978|3939|AR|Curarrehue
6051|610|LICEO BICENTENARIO DE HOTELERÍA Y TURISMO|502.9|338.5|496.3|409.5|409.5|698.2|720|557.7638805970149|Público|Bajo|2753|3458|3599|3443|3490|3464|2043|2062|AR|Pucón
6052|310|ESCUELA CARLOS HOLZFELD|559.8|367.6|550.6|447.3|494.7|742.8|758.9|600.4724264705883|Público|Medio Bajo|1406|1812|2175|2165|1918|1137|1175|1312|AR|Pucón
6070|310|COMPLEJO EDUCACIONAL PABLO SEXTO|548|384.7|560|449|414.4|682.1|704|575.6562091503267|P. C/Subv|Medio Bajo|2110|2108|1473|1949|1857|3334|2368|2403|AR|Pucón
6070|410|COMPLEJO EDUCACIONAL PABLO SEXTO|560.1|369.5|549.3|432.6|461.8|667.1|708.9|580.3972222222222|P. C/Subv|Medio Bajo|1980|1801|2081|2193|2443|1924|2687|2302|AR|Pucón
6084|310|LICEO BICENTENARIO DE ARAUCANÍA|617.5|411.3|628.9|485.6|502.5|737.3|742.9|624.0018272425249|Público|Medio|899|797|826|692|923|987|1265|1618|AR|Villarrica
6085|410|LICEO POLITÉCNICO VILLARRICA|519.7|0|497.8|402.1|416.8|583.2|593.6|513.3343750000001|Público|Bajo|3922|2988|4106|3402|3746|3273|3917|3972|AR|Villarrica
6085|510|LICEO POLITÉCNICO VILLARRICA|519.9|348|556.3|416.6|446.1|625.1|638.3|545.6469879518072|Público|Bajo|3161|2979|3216|2031|3187|2400|3446|3554|AR|Villarrica
6085|610|LICEO POLITÉCNICO VILLARRICA|482.5|366|516.1|409.9|403.2|652.7|671.8|535.9688524590165|Público|Bajo|3456|3890|2244|2967|3470|3640|2971|3058|AR|Villarrica
6087|310|LICEO BICENTENARIO DE EXCELENCIA ARTÍSTICO ALEXANDER GRAHAM BELL|570|403.2|590|465.3|454.7|694.5|706.4|592.1972067039105|Público|Medio Bajo|1646|1573|969|1307|1346|2111|2119|2356|AR|Villarrica
609|410|LICEO BICENTENARIO DE EXCELENCIA INSTITUTO SUPERIOR DE COMERCIO DE COQUIMBO|530.7|338.7|520.9|424.4|443.4|713.6|731.6|571.5397774687066|Público|Medio Bajo|2270|2624|3597|2859|2816|2482|1693|1805|CO|Coquimbo
609|510|LICEO BICENTENARIO DE EXCELENCIA INSTITUTO SUPERIOR DE COMERCIO DE COQUIMBO|583.6|372.5|607.5|447.6|459.9|808.3|840.9|624.0894736842105|Público|Medio Bajo|898|1306|1935|1008|1906|1968|364|260|CO|Coquimbo
60|310|COLEGIO ALEMÁN DE ARICA|609.5|414.5|622.8|495.3|516.3|745.4|770|629.9487528344672|P. C/Subv|Medio Alto|803|908|779|773|763|805|1129|1109|AP|Arica
610|510|LICEO INDUSTRIAL JOSÉ TOMÁS DE URMENETA|519.9|341|500.4|441.1|419.8|555.3|574.9|513.8918367346938|Público|Bajo|3917|2979|3518|3341|2140|3195|4085|4083|CO|Coquimbo
6112|310|COLEGIO DE HUMANIDADES DE VILLARRICA|605.9|405.7|616.4|480.7|496.4|722|727|608.5947552447552|P. C/Subv|Medio|1207|959|919|865|996|1106|1519|1903|AR|Villarrica
6113|510|ESCUELA INDUSTRIAL SAN JOSÉ|548.8|360.9|542.3|445.1|448|641.9|669.7|572.5282608695652|P. C/Subv|Bajo|2222|2092|2524|2344|2001|2331|3159|3088|AR|Villarrica
6115|610|COMPLEJO EDUCACIONAL SAN AGUSTÍN|513.5|0|527.1|391.9|445.4|618.7|639.3|553.2206896551724|P. C/Subv|Bajo|2900|3169|4106|2718|4004|2422|3528|3542|AR|Villarrica
6118|310|COLEGIO SANTA CRUZ|586.1|378.2|610.2|469.4|486.8|729.1|748.3|598.9293447293447|P. C/Subv|Medio|1442|1267|1722|959|1242|1313|1394|1501|AR|Villarrica
6119|410|LICEO PARTICULAR LIBERTAD|634.4|393.5|621.6|548|511.4|690|743.3|631.409375|P. C/Subv|Bajo|783|648|1216|795|354|863|2202|1606|AR|Villarrica
611|310|LICEO DIEGO PORTALES|530.2|378.1|499.4|423.8|438.4|647.3|684.8|551.9965034965035|Público|Bajo|2947|2635|1726|3367|2849|2633|3066|2823|CO|Coquimbo
611|510|LICEO DIEGO PORTALES|529|355.6|535.3|394.5|420.3|590.5|674.1|518.8854838709677|Público|Bajo|3839|2668|2852|2535|3965|3179|3862|3017|CO|Coquimbo
6120|310|COLEGIO ALBERTO HURTADO|606.7|400.4|576|459|470.7|767.2|783.2|603.0110074626865|P. C/Subv|Medio Bajo|1337|949|1033|1596|1524|1667|818|903|AR|Villarrica
